idT,idM,idK,rmsX,rmsY,rmsZ,aRms,aPeakX,aPeakY,aPeakZ,aPeak,latitude,longitude,vreme,brzina,maxX,maxY,maxZ,opis
4578,96,13,0.1127,0.1221,0.2164,0.2729,-0.0792,0.1151,0.6669,0.6814,44.7279949,20.419755,2016-01-19-09-16-12,38.2033,-0.278481483,0.567292452,0.666930199,its vezbe
4579,96,13,0.2045,0.183,0.275,0.3885,0.2326,-0.3602,-1.0305,1.1161,44.7295716,20.41994,2016-01-19-09-16-23,64.2843,0.646883011,0.514547944,-1.030458927,its vezbe
4580,96,13,0.2674,0.2111,0.3901,0.518,0.6819,-0.0546,1.6762,1.8104,44.732615,20.419905,2016-01-19-09-16-36,78.6395,1.111362934,0.648418903,1.676167488,its vezbe
4581,96,13,0.227,0.1739,0.2969,0.4123,0.0672,0.4343,1.7232,1.7783,44.7334733,20.41983,2016-01-19-09-16-42,62.687,-1.066260576,-0.958053231,1.723178864,its vezbe
4582,96,13,0.0925,0.1178,0.1661,0.2237,0.0531,0.383,0.7645,0.8567,44.7338666,20.4197733,2016-01-19-09-16-54,9.6912,0.374104023,-0.437702358,0.764481544,its vezbe
4583,96,13,0.1666,0.1639,0.2914,0.3736,-0.1209,0.3013,-1.4482,1.4842,44.7354216,20.4191083,2016-01-19-09-17-06,74.3961,-0.766413212,-0.716792643,-1.448249817,its vezbe
4584,96,13,0.1897,0.1248,0.2853,0.3647,0.7051,0.2116,1.2124,1.4184,44.7367483,20.418405,2016-01-19-09-17-15,59.1496,-0.990585208,-0.368991911,1.246952057,its vezbe
4585,96,13,0.1531,0.1173,0.2148,0.2886,0.1626,0.1166,1.0496,1.0685,44.737945,20.4172899,2016-01-19-09-17-26,51.0909,0.590872526,-0.499767751,1.049640656,its vezbe
4586,96,13,0.1565,0.1351,0.221,0.3027,0.59,0.2716,0.5047,0.8225,44.73892,20.4162166,2016-01-19-09-17-36,55.8142,0.589960337,0.410483956,0.740159035,its vezbe
4587,96,13,0.1513,0.1376,0.1993,0.2856,0.8909,-0.1938,0.6685,1.1305,44.7382099,20.4171799,2016-01-19-09-17-46,0,0.890896797,-0.376781732,0.668453217,its vezbe
4588,96,13,0.1244,0.1256,0.2134,0.2772,-0.3438,0.2981,0.8626,0.9753,44.7414016,20.4129166,2016-01-19-09-17-57,22.9939,-0.343757868,0.3716681,0.862635612,its vezbe
4589,96,13,0.155,0.1339,0.2569,0.3286,-0.2442,-0.101,-1.1723,1.2017,44.7425233,20.4120583,2016-01-19-09-18-05,60.0465,0.4666152,-0.527025163,-1.172299385,its vezbe
4590,96,13,0.1787,0.1884,0.3223,0.4139,0.0108,-0.1836,1.1462,1.1609,44.7457699,20.4116616,2016-01-19-09-18-24,77.07,0.686915636,-0.568579435,1.146199226,its vezbe
4591,96,13,0.1962,0.1873,0.2981,0.403,-0.3714,0.2362,-1.0667,1.1539,44.74792,20.4117883,2016-01-19-09-18-37,26.6739,-0.722801924,-0.518164992,-1.06669426,its vezbe
4592,96,13,0.0883,0.0903,0.1828,0.2222,0.0604,-0.1279,0.5967,0.6132,44.7482883,20.41191,2016-01-19-09-18-42,23.7184,-0.354678988,-0.44931227,0.596679688,its vezbe
4593,96,13,0.061,0.0685,0.1217,0.1524,0.7516,0.1194,-0.136,0.773,44.7483316,20.4120633,2016-01-19-09-18-50,1.0136,0.751573563,0.192978978,-0.248517036,its vezbe
4594,96,13,0.0865,0.0918,0.1308,0.1816,-0.4418,0.4,-0.4293,0.7345,44.7482666,20.41187,2016-01-19-09-19-07,0,-0.441844821,0.399959326,0.601665497,its vezbe
4595,96,13,0.12,0.106,0.2033,0.2588,0.2352,-0.2158,1.2147,1.256,44.7489233,20.4122033,2016-01-19-09-19-13,22.5807,-0.716058314,-0.384564757,1.214746475,its vezbe
4596,96,13,0.1039,0.1066,0.1713,0.2269,0.2395,-0.1249,0.6549,0.7084,44.7499566,20.41233,2016-01-19-09-19-26,27.2706,-0.334585547,0.373502254,0.654870987,its vezbe
4597,96,13,0.106,0.1097,0.1824,0.2378,0.006,0.0402,0.5517,0.5532,44.7508833,20.4129566,2016-01-19-09-19-37,42.5393,-0.289972544,0.316597462,0.551674843,its vezbe
4598,96,13,0.1114,0.1005,0.1964,0.2472,-0.2787,-0.0039,-0.7927,0.8402,44.7520049,20.4129083,2016-01-19-09-19-44,48.519,-0.359360814,0.266897678,-0.792652607,its vezbe
4599,96,13,0.1151,0.0919,0.1679,0.2234,0.0715,0.011,0.6042,0.6085,44.7531133,20.413495,2016-01-19-09-19-54,34.6307,0.327818155,0.25653553,0.604184151,its vezbe
4600,96,13,0.1062,0.0989,0.1649,0.2196,-0.1867,0.3661,-0.352,0.5411,44.7536216,20.4138766,2016-01-19-09-20-04,19.3601,-0.319497228,0.366147399,0.512875557,its vezbe
4601,96,13,0.0292,0.0642,0.1165,0.1361,0.0735,-0.1061,-0.2892,0.3166,44.754115,20.4133583,2016-01-19-09-20-14,0,-0.092640877,0.161995173,-0.289154053,its vezbe
4602,96,13,0.0241,0.069,0.1176,0.1385,0.0177,-0.1096,-0.2369,0.2616,44.7533766,20.4141683,2016-01-19-09-20-27,0.2928,-0.096844673,0.238963723,-0.236915588,its vezbe
4603,96,13,0.0473,0.0744,0.1255,0.1533,0.0579,-0.3027,-0.0047,0.3082,44.7537716,20.4142166,2016-01-19-09-20-37,1.021,-0.157842636,-0.302677274,-0.254624367,its vezbe
4604,96,13,0.0185,0.0629,0.1101,0.1281,-0.0133,0.1039,0.2345,0.2569,44.7539733,20.41408,2016-01-19-09-20-47,0,-0.048218489,0.116180062,0.234498978,its vezbe
4605,96,13,0.0863,0.0952,0.1798,0.221,-0.0904,0.5726,1.3367,1.4569,44.7542266,20.4140816,2016-01-19-09-20-57,0,-0.469316959,0.57256031,1.336675644,its vezbe
4606,96,13,0.1529,0.1491,0.2264,0.3113,0.1849,-0.1161,0.6729,0.7074,44.7547,20.4146483,2016-01-19-09-21-07,39.4893,0.508056164,0.467415094,0.687778473,its vezbe
4607,96,13,0.1319,0.1241,0.2228,0.2871,-0.2475,-0.2939,-0.9505,1.0252,44.7566883,20.4144833,2016-01-19-09-21-17,56.3479,-0.446090221,0.406822443,-0.950505733,its vezbe
4608,96,13,0.1124,0.1051,0.1876,0.2426,0.1028,0.0534,0.5286,0.5411,44.7578333,20.4146216,2016-01-19-09-21-27,53.1385,0.449001789,-0.323649228,0.528583527,its vezbe
4609,96,13,0.1274,0.139,0.2131,0.2845,0.2104,-0.0623,0.8708,0.898,44.7570233,20.4165199,2016-01-19-09-21-36,22.6752,0.590521812,0.531200647,0.870772362,its vezbe
4610,96,13,0.1621,0.1545,0.2955,0.3708,-0.7777,-0.5236,-0.8646,1.2753,44.7602566,20.4147483,2016-01-19-09-21-47,59.5554,-0.777656078,-0.523581505,-0.864627361,its vezbe
4611,96,13,0.1611,0.1642,0.3028,0.3803,-0.1773,-0.3312,-1.8625,1.9,44.762995,20.4140966,2016-01-19-09-22-08,55.275,-0.78465271,0.691779137,-1.862493515,its vezbe
4612,96,13,0.1298,0.1265,0.2723,0.3271,0.3127,-0.0864,1.2048,1.2477,44.7617216,20.4147,2016-01-19-09-21-58,60.8859,0.432121992,0.367622495,1.204813957,its vezbe
4613,96,13,0.1445,0.0836,0.1991,0.2598,-0.0386,-0.2829,-1.1558,1.1905,44.76372,20.4138366,2016-01-19-09-22-14,52.5826,-0.704935312,-0.282922387,-1.15576601,its vezbe
4614,96,13,0.0504,0.0668,0.0984,0.1291,0.2049,0.0363,-0.2391,0.3169,44.76328,20.4141266,2016-01-19-09-22-25,0,0.204918861,-0.228502065,-0.247038841,its vezbe
4615,96,13,0.1129,0.0973,0.1528,0.2135,0.415,-0.1144,0.5035,0.6624,44.763505,20.41425,2016-01-19-09-22-34,0,0.414952278,-0.422465563,-0.620562077,its vezbe
4616,96,13,0.0786,0.076,0.1213,0.1633,0.0599,-0.0514,0.4689,0.4755,44.76308,20.414065,2016-01-19-09-22-46,0,0.285694659,0.338250756,0.468893051,its vezbe
4617,96,13,0.0448,0.0802,0.1243,0.1546,0.0593,-0.1683,-0.4034,0.4411,44.7631716,20.4140216,2016-01-19-09-22-55,0,0.191807747,-0.32237944,-0.403429031,its vezbe
4618,96,13,0.0182,0.0602,0.1057,0.1229,0.0468,-0.1149,-0.184,0.2219,44.76383,20.41412,2016-01-19-09-23-08,0,-0.052282095,0.116802216,0.188307762,its vezbe
4619,96,13,0.0306,0.0642,0.1167,0.1367,-0.0687,0.0104,0.2594,0.2685,44.7639299,20.41351,2016-01-19-09-23-13,0,-0.152772427,0.164752364,0.259403229,its vezbe
4620,96,13,0.0384,0.0635,0.115,0.1369,0.1489,-0.1654,-0.1568,0.2723,44.7642666,20.41355,2016-01-19-09-23-21,0,0.148897886,-0.165436327,0.254805565,its vezbe
4621,96,13,0.0185,0.0596,0.1146,0.1305,0.0197,-0.0887,-0.1917,0.2121,44.763955,20.4136916,2016-01-19-09-23-35,0,0.050101995,-0.113695979,0.19390583,its vezbe
4622,96,13,0.0736,0.0665,0.1016,0.142,0.3773,-0.0724,-0.1012,0.3973,44.7641583,20.4135383,2016-01-19-09-23-44,0,0.377316475,0.179427385,-0.277241707,its vezbe
4623,96,13,0.0877,0.0703,0.1261,0.1689,0.4935,0.0797,0.039,0.5014,44.7643116,20.4133749,2016-01-19-09-23-55,0,0.493527651,-0.226058006,0.42259407,its vezbe
4624,96,13,0.0877,0.0683,0.1029,0.1515,0.4244,0.0244,-0.1708,0.4581,44.7644816,20.4133883,2016-01-19-09-24-02,0,0.424384594,0.184037685,-0.341183662,its vezbe
4625,96,13,0.0408,0.0666,0.1143,0.1385,-0.183,0.0506,0.1801,0.2617,44.7646366,20.4134516,2016-01-19-09-24-11,4.9623,-0.183039904,0.186101258,-0.241753578,its vezbe
4626,96,13,0.0335,0.0617,0.1092,0.1298,-0.0376,0.0684,0.2287,0.2417,44.7644316,20.413355,2016-01-19-09-24-44,0.5559,-0.193846941,-0.172841668,0.228732109,its vezbe
4627,96,13,0.031,0.0646,0.1101,0.1314,-0.0438,0.0302,0.2241,0.2304,44.7644633,20.4135733,2016-01-19-09-24-58,0,-0.156202316,0.148103118,0.224146843,its vezbe
4628,96,13,0.0717,0.0619,0.1057,0.1419,-0.3787,-0.0038,0.1667,0.4137,44.7645116,20.4134016,2016-01-19-09-25-01,0.8246,-0.378657341,-0.178380489,0.221112251,its vezbe
4629,96,13,0.1225,0.1074,0.2999,0.3413,0.1283,0.2886,1.7148,1.7437,44.7648266,20.413385,2016-01-19-09-25-18,14.1699,0.478623152,-0.372555882,1.71483326,its vezbe
4630,96,13,0.1221,0.1272,0.2522,0.3077,-0.2278,-0.0156,-0.9241,0.9519,44.76594,20.41282,2016-01-19-09-25-29,63.8118,-0.454639673,-0.401251674,-0.924097061,its vezbe
4631,96,13,0.158,0.1475,0.3228,0.3885,-0.4045,-0.1307,-1.2947,1.3627,44.764665,20.4133733,2016-01-19-09-25-38,0,0.457915783,0.469848752,-1.294668198,its vezbe
4632,96,13,0.2259,0.2333,0.3494,0.4771,-0.6075,1.525,2.0541,2.6295,44.7688508,20.4112608,2016-01-19-09-25-47,0,1.280409336,1.525022864,2.054131508,its vezbe
4633,96,13,0.2231,0.2086,0.3967,0.5007,2.3542,-1.3264,2.0775,3.4085,44.7707208,20.4106599,2016-01-19-09-25-50,0,2.354191303,-1.326421976,-2.946815491,its vezbe
4634,96,13,0.0817,0.0739,0.1198,0.1628,0.2223,-0.0405,-0.6785,0.7152,44.771315,20.409995,2016-01-19-09-26-05,0,-0.324740887,0.235519648,-0.678506851,its vezbe
4635,96,13,0.161,0.1786,0.2807,0.3697,0.42,0.5277,1.3606,1.5186,44.7726879,20.4090402,2016-01-19-09-26-26,0,0.642697811,-0.748204112,1.360601425,its vezbe
4636,96,13,0.1656,0.1804,0.2992,0.3866,-0.1124,0.32,1.4328,1.4724,44.7737944,20.4083999,2016-01-19-09-26-36,0,-0.615130424,-0.553046405,1.432810783,its vezbe
4637,96,13,0.1886,0.1861,0.2792,0.3849,1.6812,0.1042,0.624,1.7963,44.7758955,20.4064349,2016-01-19-09-26-47,0,1.681228638,-0.692744493,-1.036752701,its vezbe
4638,96,13,0.248,0.2114,0.4057,0.5203,0.5401,-0.0297,2.3048,2.3674,44.7764371,20.4057459,2016-01-19-09-26-57,0,-1.231167793,0.811250091,2.304803848,its vezbe
4639,96,13,0.1967,0.183,0.3998,0.4817,1.1097,-0.1569,1.8876,2.1952,44.778425,20.4036666,2016-01-19-09-27-06,68.1496,1.109694958,0.817026794,-2.037471771,its vezbe
4640,96,13,0.1331,0.1506,0.2373,0.311,-0.1054,-0.1921,-0.7492,0.7806,44.7803483,20.4057033,2016-01-19-09-27-19,80.7686,0.401973009,-0.447850525,-0.749211788,its vezbe
4641,96,13,0.1465,0.1557,0.3087,0.3755,0.0598,0.2387,0.8271,0.8629,44.7818383,20.4080033,2016-01-19-09-27-29,93.6932,-0.539340258,-0.409234464,-0.854238033,its vezbe
4642,96,13,0.1508,0.1702,0.3503,0.4176,-0.2816,-0.6417,-1.0448,1.2581,44.7832733,20.4103016,2016-01-19-09-27-39,76.2083,-0.481648922,-0.641719878,-1.215020657,its vezbe
4643,96,13,0.1122,0.102,0.1844,0.2387,0.1686,-0.0342,0.5811,0.606,44.7837799,20.4110999,2016-01-19-09-27-45,28.6604,-0.402164042,0.336983204,0.581086159,its vezbe
4644,96,13,0.0691,0.081,0.1215,0.1616,0.3809,-0.0887,-0.2602,0.4698,44.7841949,20.4117516,2016-01-19-09-27-58,9.1483,0.380949974,0.256188154,0.37681675,its vezbe
4645,96,13,0.0345,0.0674,0.1167,0.1391,-0.1279,0.2665,0.1136,0.3166,44.7839766,20.4119483,2016-01-19-09-28-03,2.2458,0.141654015,0.266458511,0.250577927,its vezbe
4646,96,13,0.0294,0.0692,0.1203,0.1418,0.019,-0.1298,-0.2137,0.2507,44.7842033,20.4117216,2016-01-19-09-28-18,0.9321,0.134806871,-0.154012918,0.214862823,its vezbe
4647,96,13,0.0345,0.0642,0.1086,0.1308,0.083,-0.144,-0.1788,0.2441,44.7841099,20.411845,2016-01-19-09-28-24,0,0.121673584,-0.154655337,-0.214276314,its vezbe
4648,96,13,0.1484,0.1128,0.2184,0.2871,-0.4618,-0.3173,0.8717,1.0362,44.784495,20.4121433,2016-01-19-09-28-39,34.7104,-0.564484596,-0.370123535,0.871676445,its vezbe
4649,96,13,0.2038,0.2049,0.4512,0.5358,0.5602,-0.0883,4.5716,4.6066,44.785045,20.41266,2016-01-19-09-28-46,35.8908,-1.185822368,1.326164722,4.571561813,its vezbe
4650,96,13,0.1719,0.1394,0.2144,0.3082,-0.3155,-0.2867,-0.8793,0.9772,44.7860833,20.413815,2016-01-19-09-29-00,21.4262,0.708472729,-0.512742341,-0.879273891,its vezbe
4651,96,13,0.0878,0.0795,0.1554,0.1954,-0.1224,-0.0377,0.469,0.4861,44.786475,20.4148616,2016-01-19-09-29-07,15.4058,0.294825315,0.232915163,0.468971252,its vezbe
4652,96,13,0.1269,0.1108,0.1732,0.2416,0.096,-0.0827,0.5883,0.6018,44.7868733,20.4155033,2016-01-19-09-29-19,35.9278,-0.367029667,0.331101179,0.588297844,its vezbe
4653,96,13,0.1597,0.1556,0.269,0.3494,0.2457,-0.1369,1.0464,1.0835,44.7874066,20.415985,2016-01-19-09-29-26,34.7252,-0.43779242,-0.512264669,1.046402931,its vezbe
4654,96,13,0.1482,0.17,0.2455,0.3333,0.2404,0.6802,0.8481,1.1135,44.7882866,20.4174,2016-01-19-09-29-39,36.3336,-0.438645363,0.680246115,0.848091125,its vezbe
4655,96,13,0.1989,0.2057,0.3288,0.4358,0.2629,-0.1056,1.6382,1.6625,44.7885516,20.419825,2016-01-19-09-29-49,45.8914,-0.909120917,-0.833445728,1.638226509,its vezbe
4656,96,13,0.1548,0.1477,0.2691,0.3438,0.3893,0.0491,0.7917,0.8837,44.7892916,20.4216433,2016-01-19-09-30-00,56.2182,0.662242651,0.468484163,0.791747093,its vezbe
4657,96,13,0.1333,0.1262,0.2981,0.35,-0.1628,-0.2509,-1.0618,1.1031,44.7900783,20.422985,2016-01-19-09-30-08,64.9662,-0.482489705,-0.404865265,-1.064506531,its vezbe
4658,96,13,0.1378,0.141,0.2311,0.3037,-0.1751,-0.1593,-1.0148,1.042,44.79121,20.4250866,2016-01-19-09-30-20,48.4337,0.588274002,0.535625935,-1.01477623,its vezbe
4659,96,13,0.0923,0.119,0.1639,0.2226,0.3157,-0.0168,0.5229,0.611,44.7907433,20.426665,2016-01-19-09-30-30,38.4646,-0.46466732,-0.380551696,-0.528913975,its vezbe
4660,96,13,0.0962,0.1029,0.154,0.2087,0.2156,0.001,-0.4405,0.4905,44.7906366,20.42735,2016-01-19-09-30-35,40.1082,-0.245998859,0.289743274,-0.448857307,its vezbe
4661,96,13,0.1282,0.1463,0.1957,0.2759,-0.8328,-0.1101,0.7083,1.0988,44.7917766,20.4273,2016-01-19-09-30-50,25.9883,-0.83277154,-0.507684469,-0.868462563,its vezbe
4662,96,13,0.1154,0.1227,0.2075,0.2672,0.4504,0.4265,1.3495,1.4852,44.7931933,20.4268483,2016-01-19-09-30-59,52.9995,0.565987587,0.426465213,1.349476814,its vezbe
4663,96,13,0.1125,0.1225,0.2216,0.277,0.2929,0.2372,0.7185,0.8113,44.7938599,20.427595,2016-01-19-09-31-06,6.9784,-0.389275551,0.393726587,-0.73127985,its vezbe
4664,96,13,0.1514,0.1622,0.2288,0.3187,-0.6165,-0.1686,0.5119,0.8188,44.7914233,20.4273983,2016-01-19-09-31-13,0,-0.616462469,-0.639684081,-0.662772179,its vezbe
4665,96,13,0.1079,0.119,0.1977,0.2548,-0.0403,-0.0535,-0.5967,0.6005,44.8044066,20.4214083,2016-01-19-09-31-51,72.9341,0.374843121,0.431921721,-0.596728325,its vezbe
4666,96,13,0.1587,0.1203,0.2812,0.3445,1.1378,0.1986,1.5308,1.9176,44.8049216,20.4205316,2016-01-19-09-31-56,63.8766,1.137804985,-0.551599085,1.530784607,its vezbe
4667,96,13,0.1833,0.1216,0.2526,0.3349,0.9286,-0.1694,1.4483,1.7287,44.80429,20.4214999,2016-01-19-09-32-08,0,0.928607941,-0.428296626,1.448257446,its vezbe
4668,96,13,0.1223,0.1326,0.2199,0.2844,0.2374,0.3554,0.7208,0.838,44.8064916,20.4180733,2016-01-19-09-32-17,29.396,0.43577075,0.520700455,0.720797539,its vezbe
4669,96,13,0.1325,0.146,0.209,0.2874,-0.2909,-0.2428,-0.8176,0.9012,44.8072583,20.4189483,2016-01-19-09-32-28,32.824,0.386321545,-0.520500064,0.861305237,its vezbe
4670,96,13,0.1759,0.1393,0.2511,0.3367,0.413,-0.0749,0.8895,0.9836,44.8061816,20.4218233,2016-01-19-09-32-38,0,0.529007196,0.386389375,0.889533997,its vezbe
4671,96,13,0.1618,0.179,0.3009,0.3856,-0.275,0.1809,-0.9871,1.0405,44.807715,20.4210133,2016-01-19-09-32-48,23.0773,-0.591500044,0.775433064,-0.987123489,its vezbe
4672,96,13,0.1175,0.1296,0.2129,0.2756,0.293,-0.0457,-0.6556,0.7195,44.8096216,20.4169633,2016-01-19-09-33-00,55.905,-0.370509386,-0.371170759,-0.655550003,its vezbe
4673,96,13,0.1288,0.1198,0.2787,0.3296,0.2186,0.2511,1.0913,1.1409,44.8077383,20.4201266,2016-01-19-09-33-07,42.6171,0.586329222,0.382227898,1.091254234,its vezbe
4674,96,13,0.1481,0.1837,0.303,0.384,-0.5767,0.0919,-0.8798,1.0559,44.8081533,20.4197216,2016-01-19-09-33-17,17.2903,-0.576654732,-0.646883488,0.950568199,its vezbe
4675,96,13,0.1691,0.1494,0.2612,0.3452,0.0749,0.2633,1.1782,1.2096,44.8115233,20.4168649,2016-01-19-09-33-27,49.7697,-0.825549483,-0.586847425,1.178228378,its vezbe
4676,96,13,0.209,0.1384,0.3884,0.4622,-1.5118,-0.2464,-2.4189,2.8631,44.81242,20.4170649,2016-01-19-09-33-35,26.8426,-1.511765599,0.534431934,-2.629862309,its vezbe
4677,96,13,0.1357,0.1678,0.2358,0.3197,-0.1681,-0.5817,-1.0387,1.2023,44.810455,20.4218133,2016-01-19-09-33-48,16.2712,0.599829674,-0.724093795,-1.0386796,its vezbe
4678,96,13,0.1533,0.1809,0.3295,0.4059,0.4946,-0.0774,1.7487,1.819,44.8143116,20.418765,2016-01-19-09-34-01,43.6715,-0.626019239,0.997134566,1.748716354,its vezbe
4679,96,13,0.0282,0.0625,0.1073,0.1273,0.0927,-0.0725,-0.202,0.2338,44.8181499,20.4225816,2016-01-19-09-35-38,2.622,0.131134748,0.142441988,0.209023476,its vezbe
4680,96,13,0.0346,0.0732,0.1131,0.1391,0.132,-0.0971,-0.1745,0.2394,44.8182466,20.4229566,2016-01-19-09-35-49,0.6597,-0.144545794,0.175394773,-0.220315933,its vezbe
4681,96,13,0.0564,0.055,0.0967,0.1247,-0.3615,-0.0121,0.1239,0.3824,44.8182216,20.4229816,2016-01-19-09-35-56,1.6047,-0.361531973,0.145077229,-0.241004944,its vezbe
4682,96,13,0.144,0.134,0.1861,0.2708,-0.2435,0.0379,0.8161,0.8525,44.818565,20.4232166,2016-01-19-09-36-11,33.4893,0.486489296,0.59986949,0.816066742,its vezbe
4683,96,13,0.1619,0.2036,0.3788,0.4595,0.6411,-0.1205,2.4662,2.5511,44.8193549,20.4239949,2016-01-19-09-36-21,38.5961,0.641146421,0.611645341,2.466241837,its vezbe
4684,96,13,0.0981,0.1308,0.2039,0.2614,-0.3144,0.0838,-0.5692,0.6557,44.8198966,20.42295,2016-01-19-09-36-31,46.9458,-0.3144207,-0.385750532,0.574206352,its vezbe
4685,96,13,0.0922,0.115,0.174,0.228,0.0648,0.0447,-0.4617,0.4684,44.8204816,20.4212933,2016-01-19-09-36-41,44.9538,0.246904612,-0.31573534,-0.461711884,its vezbe
4686,96,13,0.0992,0.0903,0.1646,0.2123,0.1016,-0.1329,0.477,0.5055,44.821075,20.4202566,2016-01-19-09-36-52,38.3497,-0.382975578,0.280209064,0.476957321,its vezbe
4687,96,13,0.09,0.0721,0.1164,0.1638,0.386,0.0199,-0.1307,0.408,44.8212083,20.4198666,2016-01-19-09-36-59,25.1044,0.38598156,-0.273595512,0.358259201,its vezbe
4688,96,13,0.106,0.0992,0.1908,0.2398,0.0528,-0.1216,0.5541,0.5697,44.821615,20.4187516,2016-01-19-09-37-12,42.6616,0.309097528,-0.323376596,0.554066658,its vezbe
4689,96,13,0.1412,0.1329,0.2782,0.3391,0.2615,0.1639,1.5288,1.5597,44.82195,20.418015,2016-01-19-09-37-19,43.01,0.575455904,-0.488364547,1.528827667,its vezbe
4690,96,13,0.1825,0.1609,0.3053,0.3904,-0.556,-0.4227,-0.7406,1.018,44.8230216,20.416285,2016-01-19-09-37-32,51.5653,-0.781492114,0.593252659,0.801906586,its vezbe
4691,96,13,0.144,0.1461,0.2723,0.3409,0.5754,0.2027,0.9649,1.1416,44.8247649,20.4133516,2016-01-19-09-37-52,54.5394,0.575387955,0.498054385,0.964925766,its vezbe
4692,96,13,0.1422,0.1465,0.2376,0.3133,0.3377,0.0565,0.7628,0.8361,44.8252666,20.4131083,2016-01-19-09-37-58,0,0.497159719,0.509527087,0.762795448,its vezbe
4693,96,13,0.1462,0.1685,0.2723,0.352,-0.171,0.0109,-0.8008,0.819,44.8268399,20.4122933,2016-01-19-09-38-10,50.2293,0.54485178,-0.419611692,-0.800842285,its vezbe
4694,96,13,0.1246,0.1563,0.2489,0.3192,0.1913,-0.0495,-1.1522,1.169,44.8278833,20.4120683,2016-01-19-09-38-21,52.3732,-0.37192142,0.700465918,-1.152209282,its vezbe
4695,96,13,0.1324,0.1747,0.2138,0.3062,-0.1511,0.5177,0.8718,1.0251,44.8292416,20.41129,2016-01-19-09-38-32,0,-0.500081778,0.606777072,0.871782303,its vezbe
4696,96,13,0.089,0.0818,0.1586,0.1994,0.0787,0.1441,-0.5734,0.5965,44.829685,20.4114316,2016-01-19-09-38-39,14.1365,0.337537408,0.260267735,-0.573449135,its vezbe
4697,96,13,0.0365,0.06,0.1019,0.1238,0.0384,-0.1091,-0.2035,0.2341,44.829885,20.4115216,2016-01-19-09-38-50,0,0.14631176,-0.153667331,-0.220733643,its vezbe
4698,96,13,0.1193,0.1034,0.1808,0.2401,-0.1509,0.1367,0.7471,0.7743,44.8302483,20.41126,2016-01-19-09-39-03,17.1643,0.432394266,-0.374280632,0.74711132,its vezbe
4699,96,13,0.12,0.1302,0.2201,0.2825,0.576,0.3345,1.0717,1.2618,44.8310516,20.4109166,2016-01-19-09-39-10,31.2323,0.575987577,-0.346256196,1.071702957,its vezbe
4700,96,13,0.101,0.1077,0.2063,0.2537,-0.0021,0.0415,0.5729,0.5744,44.8324316,20.4104433,2016-01-19-09-39-22,47.9519,-0.389003158,0.266855597,0.572855949,its vezbe
4701,96,13,0.119,0.1402,0.2057,0.2759,-0.0972,0.0771,-0.7374,0.7477,44.8338333,20.4099516,2016-01-19-09-39-33,47.0143,-0.560384989,-0.393347561,-0.737358093,its vezbe
4702,96,13,0.1416,0.1404,0.2416,0.3133,0.3718,0.5427,1.0335,1.2251,44.8349283,20.4096083,2016-01-19-09-39-43,44.6573,-0.447963059,0.542676687,1.033518791,its vezbe
4703,96,13,0.1155,0.1384,0.2592,0.3158,0.1017,0.4094,0.7467,0.8577,44.8359266,20.40954,2016-01-19-09-39-53,37.136,0.385632515,-0.434712052,0.822961807,its vezbe
4704,96,13,0.079,0.0981,0.1492,0.1953,0.0172,-0.4574,0.539,0.7071,44.8359566,20.410035,2016-01-19-09-39-59,0,0.320810735,-0.457370043,0.539018631,its vezbe
4705,96,13,0.0655,0.0767,0.1271,0.1623,0.0142,-0.0934,-0.4131,0.4238,44.8362133,20.4106116,2016-01-19-09-40-12,15.3225,-0.257786751,0.208788276,-0.419402122,its vezbe
4706,96,13,0.1076,0.0888,0.1646,0.2158,-0.2983,-0.0822,0.6445,0.715,44.8364683,20.4105483,2016-01-19-09-40-19,16.7956,0.516581297,0.32104063,0.644534111,its vezbe
4707,96,13,0.066,0.0616,0.1198,0.15,-0.2797,0.0512,0.238,0.3708,44.83702,20.4108366,2016-01-19-09-40-29,5.1643,-0.322221577,0.145616531,-0.300706863,its vezbe
4708,96,13,0.1634,0.1447,0.2351,0.3208,-0.1976,0.1057,1.0236,1.0478,44.8371916,20.4114133,2016-01-19-09-40-42,21.7116,0.688747406,0.573353767,1.023575783,its vezbe
4709,96,13,0.0854,0.0868,0.1675,0.2071,-0.0424,-0.1112,-0.6684,0.6789,44.83804,20.4116399,2016-01-19-09-40-53,20.963,-0.484814405,0.288410068,-0.668375969,its vezbe
4710,96,13,0.064,0.0655,0.1051,0.1393,0.5229,0.0091,-0.1198,0.5365,44.8377466,20.4119216,2016-01-19-09-41-01,0,0.522880793,-0.171858072,-0.334195137,its vezbe
4711,96,13,0.0822,0.0626,0.109,0.1502,-0.2646,0.0194,0.2251,0.348,44.8379933,20.411995,2016-01-19-09-41-10,0,-0.264620781,-0.227057338,0.30356884,its vezbe
4712,96,13,0.1093,0.0987,0.1362,0.2006,0.5207,0.0092,-0.0455,0.5228,44.8387316,20.4122233,2016-01-19-09-41-23,0,0.520692587,-0.364959925,0.488862038,its vezbe
4713,96,13,0.0731,0.0565,0.105,0.1399,-0.2751,0.1003,0.2543,0.3878,44.8389116,20.4120483,2016-01-19-09-41-27,7.2415,-0.27507925,-0.175939083,0.268009186,its vezbe
4714,96,13,0.0603,0.0672,0.1067,0.1398,-0.1,0.1542,0.3174,0.3668,44.8390683,20.4123549,2016-01-19-09-41-41,0,-0.213559151,0.160823941,0.317433357,its vezbe
